ID,FC.avg,p.value,is.DEP,log2FC,FDR,C61,C62,C63,C64,C91,C92,C93,C94
AT4G17140,0.570455591348366,0.00400775005562859,True,-0.80981351448243,0.0142648589659201,1860,1559,1169,1610,2252,3271,2786,2556
AT4G17340,1.68786278531838,0.00785300022704938,True,0.75519762502435,0.0267030065283015,9764,9977,7854,11079,3512,6853,6292,6256
O80337,2.03625954198473,0.00129911058210697,True,1.02592145928697,0.00485176877743066,254,305,223,285,94,134,125,171
AT4G17730,0.645459081836327,0.000882145202408369,True,-0.631602454510467,0.00333047481266287,689,577,612,709,983,1144,920,961
Q8GWP0,2.28985507246377,0.0117636516171358,True,1.19525629139893,0.0385874802973964,36,44,28,50,10,22,26,11
AT4G18140,0.617314930991217,0.00911318000331041,True,-0.695921408651232,0.0305604162937674,251,202,240,291,332,498,365,399
AT4G18170,0.3125,0.00833945272199887,True,-1.67807190511264,0.0282198843615926,1,2,6,6,16,8,11,13
O49722,0,0.00890499845288395,True,-∞,0.0299370119209841,0,0,0,0,3,5,4,1
AT4G18240,0.630803242446573,0.00041247524853727,True,-0.664738019017707,0.00157831438076658,240,173,234,209,364,342,322,329
Q0WPS2,0.600181323662738,0.0140323791896118,True,-0.736529668784165,0.0451518947966264,140,155,186,181,316,333,201,253
O49733,1.72074468085106,0.00573790366701799,True,0.78303305031487,0.0199363203974617,160,186,122,179,74,110,97,95
AT4G18340,0.491242702251877,0.00881623984918245,True,-1.02549211958376,0.0296691886565847,916,989,770,1448,1704,2689,2282,1718
AT4G18390,0.633401221995927,0.0107769333593846,True,-0.658808444184091,0.0355687593448833,79,73,103,56,132,136,121,102
AT4G18510,0.432704402515723,0.00663081971743162,True,-1.20854629546962,0.0228097535299842,103,85,67,89,252,237,146,160
AT4G19160,0.352535465161847,0.000709221618649725,True,-1.5041596945691,0.00268738676157674,771,682,1331,1714,2606,3600,3153,3400
AT4G19390,0.2782874617737,1.60552331012198E-05,True,-1.84535218529939,6.26091960521276E-05,23,15,28,25,75,77,83,92
AT4G19510,0.656295576081672,0.00286240909642244,True,-0.607582386586741,0.0103582446621911,313,282,422,333,467,558,494,538
AT4G19690,0.369388892328648,0.00248396457867828,True,-1.43678761033017,0.00905186070992078,1232,1361,1364,2009,2907,4658,4988,3598
O81865,0.510143858354851,0.00335304570920125,True,-0.971023956687218,0.0120446689126288,395,325,422,241,649,832,552,678
AT4G20320,0.575051005537744,0.00863503660658393,True,-0.798238169834096,0.0291079913631227,431,326,488,728,877,960,838,756
AT4G21320,7.97650130548303,0.000112907631844461,True,2.99575608278113,0.000438250966608692,830,821,541,863,82,112,85,104
AT4G21326,0.392324093816631,0.00364812524226665,True,-1.34988215645836,0.0130540017807353,63,30,49,42,135,130,76,128
AT4G21400,0.37841043890866,0.000957986180807557,True,-1.40197620717721,0.00360766350042081,184,122,159,173,429,532,389,336
AT4G21550,0.637305699481865,0.00710574417626786,True,-0.64994253192884,0.0243140923766393,37,21,34,31,54,51,42,46
Q8GXN2,0.0929203539823009,0.000604968844192033,True,-3.42786153963643,0.00229870716864893,4,18,6,14,133,142,102,75
AT4G21990,3.50046772684752,0.000317964001301796,True,1.80754770552029,0.00122213177166279,994,1118,704,926,313,213,310,233
AT4G22210,0.296511627906977,0.00467537291586884,True,-1.7538394127306,0.0164734293339673,20,14,11,6,34,31,50,57
Q8L7G7,0.441176470588235,0.0136870230254469,True,-1.18057224564182,0.044185883623656,32,27,40,51,117,94,66,63
O49629,1.91235813366961,0.000132317866960552,True,0.935352726920193,0.000512836511063623,646,806,782,799,405,403,432,346
AT4G22360,0.655963302752294,0.00250953509412732,True,-0.608312987998537,0.00913921039487568,238,208,253,302,404,419,349,354
AT4G22590,0.361860465116279,0.00473708146030893,True,-1.46649459949063,0.0166651488852146,330,351,171,315,591,1115,744,775
AT4G22610,3.44715447154472,0.00860272611146895,True,1.78540594922396,0.0290162041771165,109,109,56,150,27,31,24,41
O49644,0,0.00590353165276536,True,-∞,0.020468204967319,0,0,0,0,3,13,9,11
AT4G22670,1.50654502181674,0.0137828033519658,True,0.591243787290958,0.0444573911170262,2117,1736,1826,1917,1657,1337,1195,853
AT4G22680,0.5,0.00982649042187167,True,-1,0.0327155004211609,9,19,11,16,22,32,23,33
AT4G22758,0.5,0.00196267598346545,True,-1,0.0072252288111629,35,53,26,40,65,88,79,76
AT4G22950,0.380952380952381,0.0112910310491343,True,-1.39231742277876,0.0371456436512017,29,22,9,20,58,58,29,65
Q2NNE0,0.575070821529745,0.00664685444650925,True,-0.798188456086004,0.0228626169105813,57,28,59,59,79,103,88,83
AT4G23130,0.297872340425532,2.11275651396114E-05,True,-1.74723392962003,8.23799518394637E-05,4,4,2,4,12,11,11,13
AT4G23340,0.568047337278107,0.0060522225647468,True,-0.815916935561028,0.0209604012446533,20,18,27,31,46,43,33,47
O81746,1.54994850669413,0.00347844174927947,True,0.632220286227872,0.012479410598305,364,389,309,443,244,254,250,223
AT4G23720,0.2,0.00220501587032729,True,-2.32192809488736,0.00807570857820989,0,1,1,3,8,5,5,7
AT4G07190,2.51724137931034,0.00875995088313131,True,1.33184356375245,0.0294913468760779,26,14,16,17,5,10,8,6
AT4G23980,0.664868105515588,0.000722798912926148,True,-0.588859923282954,0.00273853105768834,593,523,507,595,858,917,824,737
AT4G24050,0.60958904109589,0.0122744831296739,True,-0.71409112791362,0.0400674867558011,77,51,73,66,90,135,119,94
AT4G24130,2.12526271542665,0.00409146424640694,True,1.08764119175197,0.0145492213814629,1251,1375,885,1545,446,642,661,630
AT4G24230,0.350721420643729,0.00067744054906016,True,-1.51160254763644,0.00256923490058658,245,249,378,392,723,1096,819,966
Q9STV0,0.493449781659389,0.00643426896799437,True,-1.01902482568176,0.0221736997969647,33,19,34,27,65,60,39,65
AT4G24540,0.238095238095238,0.000311256657695047,True,-2.0703893278914,0.00119675407989538,2,2,8,3,17,17,15,14
Q94A02,1.63116883116883,0.0106261198902162,True,0.705906113309363,0.035135313614996,177,119,159,173,86,97,124,78
AT4G24780,0.513264315755419,0.00113554329948928,True,-0.962226132940586,0.00425620659961731,876,719,806,772,1793,1710,1425,1254
AT4G25100,0.150077323211022,0.00606086090417945,True,-2.73622209369531,0.0209860754218288,660,516,672,287,4779,2631,2012,4804
P54150,1.72749157438613,0.000326343345094404,True,0.788678674074614,0.00125405739004312,863,989,790,946,459,511,587,520
AT4G25200,437,0.000664217488310914,True,8.7714894695006,0.00252048062736832,156,75,102,104,0,0,0,1
Q6R8G6,0.392,0.00261148047498994,True,-1.35107444054688,0.00949332032192097,46,40,33,28,86,126,79,84
Q9STJ9,2.4,0.0106346797308552,True,1.26303440583379,0.035148352572089,3,4,3,2,1,2,1,1
AT4G25420,3.56521739130435,0.00513973605364426,True,1.83399004856107,0.0179966925569708,19,18,30,15,6,3,8,6
AT4G25500,0.409451726047628,0.000643347790532323,True,-1.28823472530934,0.0024423691965893,645,418,550,605,1560,1535,1117,1205
AT4G25800,0.534285714285714,0.000956459043719216,True,-0.904316651944692,0.0036023084265041,39,42,46,60,92,99,77,82
AT4G25830,1.83809523809524,0.000803129707125594,True,0.878211519601958,0.00303684251468239,90,93,99,104,36,53,67,54
AT4G25970,0.493733681462141,0.0006988770803944,True,-1.01819502886256,0.00264936120031787,533,441,426,491,909,1172,879,870
AT4G26050,0.0298348428343101,0.00921748492393193,True,-5.06685801277327,0.030889032517973,19,18,9,10,344,751,208,574
AT4G26260,0.139705882352941,0.00437493395916655,True,-2.83953532780675,0.0154849160443145,4,4,8,3,21,32,31,52
AT4G26640,0.624392614188533,0.0027018291910339,True,-0.679474622812728,0.00980615166771223,350,267,336,332,503,612,496,447
AT4G26890,0.412621359223301,0.00505001666352545,True,-1.27710959104552,0.0176988206757067,20,21,22,22,37,64,42,63
AT4G27310,2.85353535353535,0.00248201586691899,True,1.51275043722294,0.00904668379067854,218,270,361,281,43,91,115,147
AT4G27570,2.33333333333333,0.00465921494399391,True,1.22239242133645,0.0164181859931214,9,7,5,7,4,2,3,3
AT4G27800,0.493238434163701,0.0114289255444542,True,-1.01964287297107,0.0375722363273929,122,147,246,178,274,285,415,431
AT4G27880,0.660068259385665,0.00171539851838221,True,-0.599312869832769,0.00634491892872839,257,217,231,262,342,425,364,334
Q9SUD5,3.77,0.00244308286498907,True,1.91456452349394,0.00891710931290672,340,327,303,538,95,133,85,87
AT4G28085,0.5,0.0132182188375323,True,-1,0.0428257790838327,41,33,22,36,48,86,74,56
Q9M0I6,1.50352112676056,0.00639581259396449,True,0.588345140115809,0.0220589219946055,105,103,117,102,85,62,84,53
AT4G28250,0.541285674702134,0.00111524540966967,True,-0.88553788771356,0.00418378826520337,1132,1048,631,1096,2019,1692,1668,1839
AT4G28260,0.614186081020923,0.00639419603018632,True,-0.70325227724897,0.0220555667357539,1086,937,995,1121,1390,2112,1580,1657
AT4G28330,0.575221238938053,0.000656282133391306,True,-0.797811149386733,0.00249092040038251,15,18,14,18,30,31,24,28
P47735,0.586046511627907,0.0153221274978625,True,-0.770912926089544,0.0489296982320595,28,32,27,39,68,41,47,59
AT4G28703,0.368421052631579,0.00617396118677549,True,-1.44057259138598,0.0213539529761056,12,12,16,16,40,49,22,41
AT4G28790,0.171662125340599,0.00189053871942657,True,-2.5423563293433,0.0069679042174046,20,13,12,18,67,85,82,133
AT4G28800,0.0909090909090909,0.00358106624484766,True,-3.4594316186373,0.012832138438631,0,0,1,1,6,3,8,5
AT4G29070,1.5625,0.000353025661300022,True,0.643856189774725,0.00135522299243264,145,151,177,152,101,91,106,102
AT4G29080,0.662989323843416,0.0118405223226028,True,-0.592942456166651,0.0387950631937474,525,418,440,480,762,824,536,688
AT4G29110,2.80508474576271,0.000223221868727252,True,1.48804435744538,0.000861555442867312,99,68,77,87,28,29,28,33
Q9M0G2,0.338244321669736,0.00138001079071115,True,-1.56386237995436,0.00513878162279594,138,111,164,138,401,502,281,445
AT4G29380,0.636228813559322,0.00325814124778168,True,-0.652382384692054,0.0117271179148541,800,666,664,873,1059,1392,1093,1176
AT4G30410,0.484711211778029,0.0104044102263667,True,-1.04480264124732,0.0344720919810248,142,103,69,114,185,301,204,193
AT4G30450,4.82335766423358,0.000213500194025329,True,2.27003779357156,0.000824404783917031,845,607,857,995,205,171,188,121
AT4G30460,5.76715497301465,0.000189195592679381,True,2.5278597905233,0.000731627471374825,1915,1360,1927,2278,371,303,340,283
Q9M0B3,2.4143007360673,8.10299878577503E-05,True,1.27160539581512,0.000314946051501105,587,600,493,616,213,235,302,201
AT4G30650,0.379469434832757,0.00101021487627007,True,-1.39794440948659,0.00379850549723057,107,89,57,76,240,244,225,158
AT4G30690,0.48895292987512,0.000261441046917277,True,-1.03223250722372,0.00100725212520856,125,89,149,146,235,271,252,283
AT4G30720,0.607190412782956,0.0129119444783401,True,-0.71977908334953,0.041904806452296,109,71,164,112,199,197,194,161
AT4G30960,1.52005303281405,0.00788230982580695,True,0.604121658434091,0.0267893759797439,3262,2887,3513,4096,2417,2602,1854,2178
AT4G31110,0.603712671509282,0.0045815677660157,True,-0.728066012252965,0.0161595300390395,179,146,202,221,353,336,250,300
AT4G31408,0.585714285714286,0.0042961269591919,True,-0.771731012326883,0.0152248553864122,8,8,12,13,16,18,20,16
AT4G31650,0.570281124497992,0.00145922542971788,True,-0.810254812563399,0.00542667770248497,38,32,36,36,57,76,60,56
AT4G32300,0.640540540540541,0.00547066231839999,True,-0.642638211618053,0.019075496881032,146,182,209,174,251,260,336,263
AT4G32590,1.96163069544365,0.00445823261800582,True,0.972053459497085,0.0157569595582954,167,180,259,212,86,91,128,112
AT4G32810,0.544303797468354,0.0121973458797164,True,-0.877515993475005,0.0398536586430331,27,15,16,28,33,50,36,39
Q84TE2,0.517379679144385,0.00201057502248414,True,-0.950704703743227,0.00739520358779942,356,248,257,300,516,600,460,668
AT4G33420,2.17161244190204,0.0018786020219872,True,1.11876665469127,0.00692539944881917,1608,1123,1551,1792,803,816,608,570
AT4G33450,0.320441988950276,0.00932503218951108,True,-1.64186489195563,0.0312189029584746,15,14,11,18,38,68,44,31
AT4G33550,6.10964912280702,0.000308823251593537,True,2.61108952843651,0.00118766441195395,329,257,361,446,49,59,61,59
AT4G33740,1.81796628029505,0.00351090797525488,True,0.862325440619881,0.0125906143027196,1782,1545,1448,2126,826,1156,909,905
Q9FPH4,0.435897435897436,0.0127043854484523,True,-1.19793937761191,0.041321212667066,6,1,5,5,13,9,9,8
AT4G33960,1.98255813953488,0.00402010486964421,True,0.987363174322075,0.014307347360938,73,78,80,110,38,34,49,51
AT4G33980,0.300847457627119,0.00016633233689789,True,-1.73289592985716,0.00064379558594617,18,19,12,22,72,52,58,54
Q9M7Q3,1.59858673353089,0.00412099476428107,True,0.676797021653795,0.0146466309765351,1842,1381,1865,1925,955,1254,983,1195
AT4G34060,0.555102040816327,0.0064311726244064,True,-0.849175097752231,0.0221652586719055,35,25,41,35,54,73,69,49
AT4G34230,1.5854743083004,0.00789423517076249,True,0.664914499587497,0.0268272451319842,1652,1579,1236,1951,913,1091,1039,1005
AT4G34480,1.71927042030135,0.00375365010437001,True,0.781796481025652,0.0134119887241553,565,599,424,580,234,373,327,327
AT4G34510,4.57692307692308,0.000569554135711359,True,2.19437804516685,0.00216582284103691,25,32,25,37,12,5,6,3
O23141,5.25408670931059,0.000656983188957572,True,2.39344000977115,0.00249330505317505,3309,3777,2775,4924,822,746,766,480
Q0WQ74,0.648829431438127,0.00430911455451977,True,-0.624088832010977,0.0152677231506677,99,92,87,110,126,170,165,137
AT4G34900,0.411764705882353,0.00744230710666427,True,-1.28010791919274,0.0254048347203877,5,4,12,14,17,25,19,24
AT4G34950,0.233660130718954,0.0056246164346665,True,-2.09751650591426,0.0195903840891068,35,39,30,39,76,207,156,173
AT4G35010,0,0.00245234176075848,True,-∞,0.00894471000235344,0,0,0,0,1,2,1,1
AT4G35160,2.06935332708529,0.00837432676324412,True,1.04917999595374,0.0283239075579734,473,538,442,755,287,271,305,204
AT4G35190,0.231707317073171,0.000535200567690852,True,-2.1096244911745,0.00203812847062621,13,6,29,28,94,93,62,79
AT4G35420,1.85321100917431,0.0140184107874637,True,0.890027157974868,0.0451111853479929,240,196,140,232,78,112,148,98
AT4G35600,0.555211558307534,0.0031943083250392,True,-0.848890492858457,0.0115070331019339,273,264,234,305,386,596,482,474
AT4G35720,0.385,0.00125565793851212,True,-1.37706964907982,0.00469460413458122,24,15,18,20,60,51,53,36
AT4G35840,1.76958525345622,0.0128464891124647,True,0.823411268276677,0.0417279493715647,103,87,71,123,42,55,62,58
AT4G35900,0.413793103448276,0.00201445773833342,True,-1.27301849440642,0.00740789428257804,19,15,21,29,55,61,49,38
AT4G36010,2.19540229885057,0.00234121615524452,True,1.13448533218702,0.00855989199775773,118,97,77,90,58,46,39,31
AT4G36220,1.91543756145526,0.0081737999485012,True,0.937673998224842,0.027697629693952,407,518,594,429,195,208,377,237
AT4G36230,1.91071428571429,0.0155900228858157,True,0.934112064343543,0.0497203168680831,26,18,29,34,16,10,18,12
AT4G36240,1.60416666666667,0.0102334305383442,True,0.681824039973745,0.0339581401554238,90,70,87,61,58,48,46,40
F4JPP0,0.346715328467153,0.00464288927375756,True,-1.52817647462958,0.0163640234849791,22,11,38,24,87,76,47,64
AT4G36410,0.539858728557013,0.00147899684896524,True,-0.889346165897979,0.00549781816634991,142,97,140,156,293,249,221,228
O23234,0.570644718792867,0.0108653453570207,True,-0.809335286185845,0.0358363941684869,82,89,108,137,207,199,130,193
AT4G36520,0.661236143768895,0.0107147127084444,True,-0.596762509078995,0.0353838541510093,1175,656,973,1133,1520,1658,1468,1308
O23203,0.400293255131965,0.000977457534669046,True,-1.32087078810432,0.00367977695339313,147,115,128,156,369,418,308,269
Q1PE15,0.255813953488372,0.00452215819039314,True,-1.9668331360648,0.0159697159265358,0,3,2,6,8,13,9,13
AT4G36880,3.14184397163121,0.00538839855070394,True,1.65161153615622,0.0188192977720916,145,104,71,123,55,43,24,19
O23188,0.585603112840467,0.000751196529613862,True,-0.772004872434176,0.00284517969241987,151,125,150,176,254,289,261,224
AT4G37030,1.65116279069767,0.00426220671948907,True,0.723482364802584,0.0151124626537446,36,32,31,43,19,26,20,21
AT4G37050,0.2125,0.00855607799348146,True,-2.23446525363702,0.0288730763530643,41,38,20,37,72,210,150,208
AT4G37150,1.92424242424242,0.00568524001992921,True,0.944290567413713,0.0197774082204096,240,232,152,265,122,132,104,104
C0LGS3,0.632309746328438,0.00441480084950618,True,-0.661296637717164,0.01561473177514,598,498,638,634,953,1107,763,922
AT4G37310,1.72828096118299,0.00971931541827553,True,0.789337770948184,0.032377558080793,214,295,189,237,117,134,174,116
O23156,1.94495412844037,0.0137878441844956,True,0.959736129786273,0.0444694641296422,181,189,97,169,69,92,98,68
AT4G37410,1.7660913050492,0.00426342643407462,True,0.820559930719449,0.0151120956428993,9186,8662,5938,9058,4775,4772,4006,5044
AT4G37430,1.97480620155039,0.00499067210355864,True,0.98171108074256,0.0175051604844519,317,232,231,239,177,125,136,78
Q6EJ98,0.331222435824946,0.00182888768838363,True,-1.59412769573033,0.0067515731041267,280,460,1156,1033,1954,2735,2142,2012
AT4G37750,0.48448275862069,0.00977864327272804,True,-1.04548276979401,0.032568861262779,81,55,74,71,181,166,93,140
AT4G38470,0.379519934068198,0.00122720430416723,True,-1.39775243052185,0.00459072757608665,844,637,930,1273,1984,3045,2228,2450
AT4G38932,0.629453681710214,0.00319481501825947,True,-0.667827873615835,0.0115076484604295,377,330,428,455,596,747,558,625
AT4G38960,0.548207171314741,0.00467910064968557,True,-0.867206894136036,0.0164831736026658,168,127,182,211,296,373,339,247
AT4G39010,1.95,0.00366045591904585,True,0.963474123974886,0.0130940217893452,8,11,9,11,6,5,6,3
Q29Q00,1.59230769230769,0.00934682643624596,True,0.671119144470871,0.0312796412735553,55,40,56,56,34,35,38,23
AT4G39510,3.47204968944099,5.49225249502072E-07,True,1.79578759472857,2.14616280776004E-06,146,131,148,134,37,40,40,44
AT4G39640,0.589726484322882,0.0032032199579326,True,-0.761882108556428,0.0115354973931771,207,189,285,203,417,407,311,364
AT4G39660,0.62618676491427,0.00816819040310168,True,-0.675335078896144,0.027681359009997,1369,901,1124,1025,1799,2141,1578,1539
AT4G39800,0.5868999421631,0.00146803247649174,True,-0.768813528944589,0.0054588374983243,897,934,1327,901,1857,1781,1509,1769
AT4G39830,0.398963730569948,0.00453138361212502,True,-1.32567049657318,0.0159973483069168,13,15,27,22,57,59,36,41
P92565,0.494623655913978,0.0145876147341066,True,-1.01559685505102,0.0468022151905573,15,12,8,11,29,20,16,28
